Resolution,Noise Type,Image Name,PSNR,SSIM,Correlation
1024x1024,Uniform,sunrise-sun-morgenrot-skies-163255.png,27.80857474,0.196042133,-0.028396073
1024x1024,Uniform,tianjin-twilight-city-scenery-366283.png,27.82493901,0.267692615,-0.000991005
1024x1024,Uniform,utah-mountain-biking-bike-biking-71104.png,27.5820899,0.322429879,-0.032249338
2048x2048,Gaussian,above-adventure-aerial-air.png,27.13544143,0.719791137,0.08043841
2048x2048,Gaussian,african-daisy-flower-nature-flora-41960.png,27.6365869,0.500802405,0.079542207
2048x2048,Gaussian,allgau-eisenberg-ostallgau-bavaria-161097.png,27.39993642,0.478845649,0.118337572
2048x2048,Gaussian,antelope-canyon-canyon-freestone-colorful-50686.png,27.55682739,0.529559749,0.068610871
2048x2048,Gaussian,air-bubbles-diving-underwater-blow-62307.png,28.82134609,0.356526546,-0.145613921
2048x2048,Gaussian,bald-eagles-bald-eagle-bird-of-prey-adler-53581.png,27.92701852,0.311413876,-0.062641928
2048x2048,Gaussian,bellingrath-gardens-alabama-landscape-scenic-158028.png,27.47803406,0.472420414,-0.162228117
2048x2048,Gaussian,alaska-wilderness-sky-aurora-borealis-41004.png,27.89379982,0.595498173,0.020211671
2048x2048,Gaussian,bald-eagle-adler-bird-of-prey-raptor.png,29.04520142,0.344867533,-0.06161949
2048x2048,Gaussian,bellingrath-gardens-alabama-landscape-scenic-158063.png,27.52083508,0.454451969,0.003202269
2048x2048,Gaussian,beach-shoreline-coast-summer.png,27.29466579,0.495895299,-0.038315807
2048x2048,Gaussian,baboons-monkey-mammal-freeze-60023.png,27.41956241,0.439903262,0.188260348
2048x2048,Gaussian,berchtesgaden-alpine-watzmann-berchtesgaden-national-park-957002.png,27.71199173,0.54998085,0.018217298
2048x2048,Gaussian,chicks-spring-chicken-plumage-55834.png,28.7226234,0.388852778,-0.085686507
2048x2048,Gaussian,child-children-girl-happy.png,28.05183108,0.396620758,-0.040576358
2048x2048,Gaussian,blossom-bloom-flower-red-64272.png,27.67685072,0.496489045,0.052824462
2048x2048,Gaussian,butterfly-swallowtail-papilio-animal-67811.png,27.31166653,0.508784154,-0.048637841
2048x2048,Gaussian,butterfly-matting-macro-macro-photography.png,27.68611772,0.310756922,0.017938289
2048x2048,Gaussian,canada-geese-geese-animals-water-53531.png,29.31965962,0.344141699,0.064721744
2048x2048,Gaussian,currant-immature-bush-berry-54332.png,27.56161201,0.507983761,0.073188218
2048x2048,Gaussian,dawn-sun-mountain-landscape-65865.png,28.93647879,0.380059396,-0.161381417
2048x2048,Gaussian,desert-drought-dehydrated-clay-soil-60013.png,28.49640924,0.39339149,0.09413524
2048x2048,Gaussian,cold-front-warm-front-hurricane-felix-76969.png,29.46687491,0.34773344,0.082614121
2048x2048,Gaussian,dog-viszla-close.png,27.57497049,0.405662928,0.098058811
2048x2048,Gaussian,drops-of-water-water-nature-liquid-40784.png,30.02184791,0.371263905,0.05442369
2048x2048,Gaussian,earth-soil-creep-moon-lunar-surface-87009.png,27.80499354,0.568084045,0.082209742
2048x2048,Gaussian,dolphin-marine-mammals-water-sea-64219.png,29.75425367,0.372821149,0.117959362
2048x2048,Gaussian,earth-blue-planet-globe-planet-87651.png,27.71493138,0.600717013,0.124280996
2048x2048,Gaussian,elephant-africa-african-elephant-kenya-70080.png,29.27662517,0.382520638,-0.047607197
2048x2048,Gaussian,elephant-cub-tsavo-kenya-66898.png,27.5509278,0.443789666,-0.058991288
2048x2048,Gaussian,earth-blue-planet-globe-planet-41953.png,29.90559029,0.368089937,0.065199706
2048x2048,Gaussian,fall-foliage-maple-leaves-autumn-colours-emerge-226007.png,27.21867626,0.52558603,-0.16379605
2048x2048,Gaussian,field-clouds-sky-earth-46160.png,29.25242317,0.353307785,-0.017945944
2048x2048,Gaussian,duckling-birds-yellow-fluffy-162140.png,27.6850472,0.493664928,0.12016312
2048x2048,Gaussian,elephant-tusk-ivory-animal-53125.png,27.56589128,0.465514528,-0.164163341
2048x2048,Gaussian,fir-tannenzweig-pine-cones-needles-56890.png,27.38505602,0.409228592,0.061583345
2048x2048,Gaussian,flock-of-birds-canada-geese-geese-wing-55832.png,28.73857654,0.349977323,0.073446611
2048x2048,Gaussian,flower-blossom-bloom-blue-55748.png,27.45125194,0.504296247,0.123119103
2048x2048,Gaussian,flowerful-flowery-flowerly-42257.png,27.5730775,0.458940594,-0.100565657
2048x2048,Gaussian,forest-moss-norway-40513.png,27.54755997,0.44097028,-0.167541431
2048x2048,Gaussian,flower-roses-red-roses-bloom.png,27.29740677,0.484923303,0.101400356
2048x2048,Gaussian,flowers-plants-korea-nature-158756.png,27.53394562,0.431109568,-0.163290742
2048x2048,Gaussian,frozen-berries-red-fruits-64705.png,29.51189396,0.360485656,0.010802507
2048x2048,Gaussian,giraffe-tall-mammal-africa-67552.png,28.28595667,0.395761464,-0.160562657
2048x2048,Gaussian,garden.png,27.51174356,0.423785033,0.091681276
2048x2048,Gaussian,giraffes-south-africa-safari-africa-54081.png,28.49314422,0.363832312,-0.144741013
2048x2048,Gaussian,hut-alpine-mountains-bavaria-957039.png,28.47937858,0.380195269,0.084416381
2048x2048,Gaussian,girl-water-wet-summer-122436.png,27.72527595,0.410345799,0.021419061
2048x2048,Gaussian,hummingbird-bird-birds-349758.png,27.67745053,0.42514875,-0.139069688
2048x2048,Gaussian,greater-snow-goose-goose-snow-goose-wading-bird-57406.png,27.59270726,0.435431992,0.094461756
2048x2048,Gaussian,full-moon-moon-bright-sky-47367.png,28.81455827,0.337465443,0.018806467
2048x2048,Gaussian,heliconius-melpomene-butterfly-exotic-62613.png,27.65418867,0.427601635,0.121499753
2048x2048,Gaussian,ibis-bird-red-animals-158471.png,28.7640135,0.372979925,0.072988954
2048x2048,Gaussian,landscape-reflection-waves-ripples-227692.png,27.4794918,0.478881494,0.024669513
2048x2048,Gaussian,italy-mountains-dawn-daybreak-147411.png,27.47952155,0.47865929,0.084542376
2048x2048,Gaussian,leaf-nature-green-spring-158780.png,27.33285539,0.446256757,0.036824128
2048x2048,Gaussian,landscape-shore-sunset-clouds.png,27.33628252,0.453517466,0.01440053
2048x2048,Gaussian,lotus-lotus-leaf-nature-flowers-39531.png,28.7111731,0.387431314,0.088716392
2048x2048,Gaussian,lion-animal-predator-big-cat-40803.png,27.4050736,0.424323808,0.064255282
2048x2048,Gaussian,moose-moose-rack-male-bull-76972.png,27.37478534,0.455195899,-0.053219831
2048x2048,Gaussian,milky-way-starry-sky-night-sky-star-957061.png,27.78986453,0.414555328,-0.01417958
2048x2048,Gaussian,mandulavirag-almond-flowers-spring-66304.png,27.50221131,0.411508849,-0.114442342
2048x2048,Gaussian,monkey-mandril-africa-baboon-38280.png,27.38993356,0.433918291,0.005583743
2048x2048,Gaussian,park-bank-park-bench-wood-161064.png,27.5750386,0.428277234,0.069586132
2048x2048,Gaussian,orchid-flower-plant-exotic-40744.png,27.40408536,0.412982157,0.11798586
2048x2048,Gaussian,niagara-falls-waterfall-horseshoe-158398.png,27.5406463,0.44720521,0.092955619
2048x2048,Gaussian,pexels-photo-1002703.png,27.38488721,0.428572434,-0.100650792
2048x2048,Gaussian,parrot-colorful-plumage-portrait-57428.png,27.66800275,0.422372797,0.200601034
2048x2048,Gaussian,peacock-pen-alluring-yet-lure-65894.png,27.44784159,0.434396542,0.2370561
2048x2048,Gaussian,mother-daughter-love-sunset-51953.png,30.16810907,0.371882778,-0.136032561
2048x2048,Gaussian,pexels-photo-1001435.png,27.40683545,0.46405125,0.149975403
2048x2048,Gaussian,pexels-photo-1002725.png,27.14465661,0.458258424,0.206057367
2048x2048,Gaussian,peacock-bird-spring-animal-54108.png,27.40500147,0.511161353,-0.014754848
2048x2048,Gaussian,pexels-photo-100582.png,27.70402287,0.587303446,0.019659444
2048x2048,Gaussian,pexels-photo-1021683.png,29.7384304,0.372046028,-0.120060232
2048x2048,Gaussian,pexels-photo-1008739.png,27.509076,0.420676792,0.136382955
2048x2048,Gaussian,pexels-photo-1024975.png,29.22323116,0.353933319,-0.092104401
2048x2048,Gaussian,pexels-photo-1028225.png,27.25330402,0.437981378,-0.146718621
2048x2048,Gaussian,pexels-photo-1023953.png,27.29740829,0.618486185,-0.057279992
2048x2048,Gaussian,pexels-photo-101529.png,27.44678609,0.401681797,0.067973247
2048x2048,Gaussian,pexels-photo-1028598.png,27.5467732,0.565247343,-0.130400625
2048x2048,Gaussian,pexels-photo-1029021.png,27.51263671,0.467917212,0.215585286
2048x2048,Gaussian,pexels-photo-1029604.png,27.63892826,0.509158814,-0.105803441
2048x2048,Gaussian,pexels-photo-1028599.png,27.6582655,0.402865488,0.104654701
2048x2048,Gaussian,pexels-photo-1028600.png,27.19913525,0.452190838,0.251494594
2048x2048,Gaussian,pexels-photo-102896.png,27.84634128,0.471506305,-0.092293944
2048x2048,Gaussian,pexels-photo-1037994.png,27.69297504,0.409070818,-0.013946802
2048x2048,Gaussian,pexels-photo-1038935.png,27.50968822,0.454288822,-0.092875739
2048x2048,Gaussian,pexels-photo-103573.png,27.95112393,0.384585066,0.06690656
2048x2048,Gaussian,pexels-photo-1039083.png,27.57030721,0.452070304,-0.036414296
2048x2048,Gaussian,pexels-photo-1044320.png,28.1314437,0.397600148,0.039434052
2048x2048,Gaussian,pexels-photo-1046348.png,29.58128559,0.369352136,0.051666707
2048x2048,Gaussian,pexels-photo-1045113.png,29.66738969,0.356396112,0.109348159
2048x2048,Gaussian,pexels-photo-104750.png,27.61844146,0.478049378,0.023649433
2048x2048,Gaussian,pexels-photo-1048039.png,27.52951714,0.421908146,-0.05420814
2048x2048,Gaussian,pexels-photo-1042423.png,29.16347957,0.375031759,-0.096917499
2048x2048,Gaussian,pexels-photo-1049687.png,27.52202287,0.459238033,-0.048529863
2048x2048,Gaussian,pexels-photo-1048273.png,27.44924511,0.433171007,0.051962209
2048x2048,Gaussian,pexels-photo-1051073.png,27.41223776,0.479472668,-0.046966779
2048x2048,Gaussian,pexels-photo-1058771.png,27.26783082,0.44108345,0.018609493
2048x2048,Gaussian,pexels-photo-105221.png,27.46454074,0.412450848,0.085529728
2048x2048,Gaussian,pexels-photo-1055379.png,29.58413856,0.352563711,-0.006696542
2048x2048,Gaussian,pexels-photo-1054655.png,27.37817249,0.633861178,0.076530129
2048x2048,Gaussian,pexels-photo-105294.png,27.25405255,0.454523026,0.135086488
2048x2048,Gaussian,pexels-photo-105896.png,27.54640988,0.458227667,-0.076881208
2048x2048,Gaussian,pexels-photo-1054018.png,27.64273463,0.458999708,-0.128474019
2048x2048,Gaussian,pexels-photo-1059823.png,27.90614257,0.577537643,0.172260361
2048x2048,Gaussian,pexels-photo-1048033.png,29.06199592,0.379961135,-0.122478596
2048x2048,Gaussian,pexels-photo-1061640.png,27.46583066,0.466370194,-0.02304776
2048x2048,Gaussian,pexels-photo-1062175.png,27.15580526,0.444843087,0.109139042
2048x2048,Gaussian,pexels-photo-1054650.png,27.40354864,0.434259338,0.060466616
2048x2048,Gaussian,pexels-photo-1064535.png,27.52369899,0.424216918,-0.042718659
2048x2048,Gaussian,pexels-photo-1062249.png,27.57185176,0.483279533,-0.015184747
2048x2048,Gaussian,pexels-photo-1073078.png,28.14776305,0.389589131,0.102632706
2048x2048,Gaussian,pexels-photo-1072824.png,27.64598588,0.555563329,-0.010523103
2048x2048,Gaussian,pexels-photo-1074505.png,27.61670586,0.420397443,0.014599156
2048x2048,Gaussian,pexels-photo-106606.png,27.41747124,0.448892082,-0.074153258
2048x2048,Gaussian,pexels-photo-1076183.png,29.39143909,0.361174709,0.042622344
2048x2048,Gaussian,pexels-photo-1076584.png,27.73210673,0.450849565,-0.108746446
2048x2048,Gaussian,pexels-photo-1076758.png,28.54538078,0.39189981,0.072808139
2048x2048,Gaussian,pexels-photo-1082663.png,27.54047092,0.541582615,-0.021836627
2048x2048,Gaussian,pexels-photo-1082179.png,27.58507601,0.463926497,0.044863136
2048x2048,Gaussian,pexels-photo-1076607.png,28.55361131,0.380373005,-0.14258391
2048x2048,Gaussian,pexels-photo-1089168.png,27.72437281,0.423573701,-0.064216484
2048x2048,Gaussian,pexels-photo-1078983.png,27.56466312,0.51032051,0.087868899
2048x2048,Gaussian,pexels-photo-1086584.png,27.8166746,0.56840902,-0.000975491
2048x2048,Gaussian,pexels-photo-1090972.png,28.03091489,0.403017536,-0.12607198
2048x2048,Gaussian,pexels-photo-1089451.png,29.56951694,0.357330454,-0.158556787
2048x2048,Gaussian,pexels-photo-1089462.png,27.92589969,0.313310738,0.043359607
2048x2048,Gaussian,pexels-photo-1098520.png,27.7899902,0.747164845,-0.119911565
2048x2048,Gaussian,pexels-photo-1105189.png,27.50515472,0.46655227,-0.129485349
2048x2048,Gaussian,pexels-photo-1108572.png,27.22266225,0.506248732,0.14696255
2048x2048,Gaussian,pexels-photo-1099680.png,27.37269162,0.450515802,0.084814481
2048x2048,Gaussian,pexels-photo-1108099.png,27.41983781,0.429736817,-0.007956346
2048x2048,Gaussian,pexels-photo-1118866.png,27.66322697,0.450492033,-0.233663232
2048x2048,Gaussian,pexels-photo-112460.png,27.41600837,0.49264251,-0.019494739
2048x2048,Gaussian,pexels-photo-1115090.png,28.54353537,0.377607855,0.030727892
2048x2048,Gaussian,pexels-photo-1125979.png,27.41567537,0.437142577,0.04216504
2048x2048,Gaussian,pexels-photo-1118873.png,27.61386629,0.722201777,0.045454078
2048x2048,Gaussian,pexels-photo-1114112.png,27.54456151,0.442222296,0.165898122
2048x2048,Gaussian,pexels-photo-1118869.png,28.76353585,0.333212329,0.146613216
2048x2048,Gaussian,pexels-photo-1122626.png,27.63890686,0.473117714,-0.054261261
2048x2048,Gaussian,pexels-photo-1121123.png,27.48446511,0.515868803,-0.031939993
2048x2048,Gaussian,pexels-photo-1128329.png,27.15697866,0.467421716,0.085866898
2048x2048,Gaussian,pexels-photo-1128318.png,27.70962028,0.423450723,-0.101378036
2048x2048,Gaussian,pexels-photo-113335.png,29.98977516,0.363272202,-0.051870608
2048x2048,Gaussian,pexels-photo-1128797.png,27.71694755,0.431563504,0.026606875
2048x2048,Gaussian,pexels-photo-1133957.png,29.39672069,0.349628332,0.032178251
2048x2048,Gaussian,pexels-photo-1133505.png,27.52513767,0.408710054,-0.077695633
2048x2048,Gaussian,pexels-photo-1146707.png,27.50916864,0.516888484,-0.000244939
2048x2048,Gaussian,pexels-photo-1146242.png,27.44528735,0.471938567,0.20227566
2048x2048,Gaussian,pexels-photo-1153369.png,27.63002902,0.40889449,-0.078480963
2048x2048,Gaussian,pexels-photo-1132047.png,27.73558757,0.396609625,-0.153476541
2048x2048,Gaussian,pexels-photo-1154510.png,27.40777672,0.464674881,-0.106332005
2048x2048,Gaussian,pexels-photo-1147124.png,27.41075284,0.538989982,-0.053551204
2048x2048,Gaussian,pexels-photo-1161375.png,27.48280009,0.475985487,0.053472155
2048x2048,Gaussian,pexels-photo-1158783.png,27.46587533,0.489947552,0.129549184
2048x2048,Gaussian,pexels-photo-116720.png,27.3696266,0.449440045,0.098184267
2048x2048,Gaussian,pexels-photo-1166644.png,27.23494177,0.413509328,0.058957411
2048x2048,Gaussian,pexels-photo-1164778.png,27.38754905,0.416039812,0.054299306
2048x2048,Gaussian,pexels-photo-117139.png,28.3666948,0.329711561,0.090290402
2048x2048,Gaussian,pexels-photo-117843.png,27.51321665,0.407172202,0.180555998
2048x2048,Gaussian,pexels-photo-116910.png,27.3533236,0.529208139,-0.1038977
2048x2048,Gaussian,pexels-photo-1181181.png,27.45667668,0.463252226,0.096515965
2048x2048,Gaussian,pexels-photo-1179229.png,27.56377781,0.423232038,0.077113022
2048x2048,Gaussian,pexels-photo-1172849.png,27.46603705,0.457457704,-0.024295777
2048x2048,Gaussian,pexels-photo-1172207.png,28.87863657,0.352239422,0.043667708
2048x2048,Gaussian,pexels-photo-1192671.png,28.86310994,0.383487538,-0.084138846
2048x2048,Gaussian,pexels-photo-1187079.png,28.40134314,0.394245508,-0.014836092
2048x2048,Gaussian,pexels-photo-1198802.png,29.00747677,0.372106501,0.029610683
2048x2048,Gaussian,pexels-photo-1212053.png,27.34902848,0.450098882,-0.078750712
2048x2048,Gaussian,pexels-photo-1198817.png,27.30071201,0.418124015,0.116912388
2048x2048,Gaussian,pexels-photo-1182338.png,28.19776378,0.385810793,0.177218764
2048x2048,Gaussian,pexels-photo-1212693.png,27.58042056,0.538947489,0.023043178
2048x2048,Gaussian,pexels-photo-1216482.png,28.9433739,0.339882846,-0.034689972
2048x2048,Gaussian,pexels-photo-1212487.png,27.57973984,0.458537328,0.068103165
2048x2048,Gaussian,pexels-photo-1224158.png,27.29847717,0.43748579,-0.120241307
2048x2048,Gaussian,pexels-photo-1227497.png,27.6669665,0.413515938,0.008136255
2048x2048,Gaussian,pexels-photo-122588.png,27.2797078,0.499859365,-0.033113437
2048x2048,Gaussian,pexels-photo-1227513.png,28.33167734,0.387801732,-0.072214581
2048x2048,Gaussian,pexels-photo-1222561.png,27.64588409,0.531534988,-0.02317851
2048x2048,Gaussian,pexels-photo-122734.png,28.67766384,0.3244871,-0.043181438
2048x2048,Gaussian,pexels-photo-1226302.png,27.18106012,0.483154182,0.128585812
2048x2048,Gaussian,pexels-photo-122892.png,27.39345659,0.449758038,-0.101904124
2048x2048,Gaussian,pexels-photo-1234035.png,28.07803957,0.398983475,-0.042169665
2048x2048,Gaussian,pexels-photo-1230157.png,27.96579522,0.396049421,0.01635694
2048x2048,Gaussian,pexels-photo-1231265.png,27.19474731,0.632389991,-0.086678376
2048x2048,Gaussian,pexels-photo-1250260.png,29.34547923,0.362984837,-0.118928425
2048x2048,Gaussian,pexels-photo-1252871.png,27.92239299,0.396583702,0.171516498
2048x2048,Gaussian,pexels-photo-1253661.png,27.48165353,0.424203222,0.117467958
2048x2048,Gaussian,pexels-photo-1261728.png,27.54405063,0.434295078,-0.055277962
2048x2048,Gaussian,pexels-photo-126271.png,28.00013515,0.401900415,-0.046650189
2048x2048,Gaussian,pexels-photo-1252983.png,27.56884216,0.466019578,0.224521052
2048x2048,Gaussian,pexels-photo-1262803.png,28.01354446,0.397374624,0.179434011
2048x2048,Gaussian,pexels-photo-1263986.png,28.43403318,0.389753034,-0.12212412
2048x2048,Gaussian,pexels-photo-1276518.png,27.69992499,0.52561717,0.06068381
2048x2048,Gaussian,pexels-photo-1268129.png,27.66572557,0.408338272,0.058637945
2048x2048,Gaussian,pexels-photo-1266302.png,27.2698296,0.415695757,0.009456704
2048x2048,Gaussian,pexels-photo-1266831.png,28.30031609,0.385444981,0.072394621
2048x2048,Gaussian,pexels-photo-127073.png,27.86018986,0.398645352,0.151147252
2048x2048,Gaussian,pexels-photo-128303.png,27.6078091,0.500200136,0.033183205
2048x2048,Gaussian,pexels-photo-1287083.png,27.50629713,0.509976513,-0.130892887
2048x2048,Gaussian,pexels-photo-1287089.png,27.3928446,0.503982637,-0.085034244
2048x2048,Gaussian,pexels-photo-1296265.png,27.31385853,0.40659291,-0.111668576
2048x2048,Gaussian,pexels-photo-128756.png,27.35211288,0.515590725,-0.158548888
2048x2048,Gaussian,pexels-photo-1313807.png,27.35107347,0.430784047,0.053991575
2048x2048,Gaussian,pexels-photo-1311445.png,27.72063637,0.398206969,0.014560946
2048x2048,Gaussian,pexels-photo-1308881.png,27.15055661,0.412379191,-0.088109996
2048x2048,Gaussian,pexels-photo-1292006.png,28.6780344,0.385397786,0.068608916
2048x2048,Gaussian,pexels-photo-1314186.png,29.41702663,0.362297803,-0.171669588
2048x2048,Gaussian,pexels-photo-131423.png,27.53497471,0.509241603,-0.164020182
2048x2048,Gaussian,pexels-photo-1319515.png,27.58478587,0.501316408,0.080589833
2048x2048,Gaussian,pexels-photo-1322074.png,27.46705926,0.428019358,-0.006642305
2048x2048,Gaussian,pexels-photo-1320684.png,27.49989068,0.456133878,0.065655349
2048x2048,Gaussian,pexels-photo-1316294.png,27.54016644,0.462005399,0.090091648
2048x2048,Gaussian,pexels-photo-1322129.png,27.51322824,0.409546157,-0.086670509
2048x2048,Gaussian,pexels-photo-1321909.png,27.26074161,0.506138686,0.127693342
2048x2048,Gaussian,pexels-photo-1322444.png,27.55199278,0.480540319,0.090189078
2048x2048,Gaussian,pexels-photo-1323550.png,27.4764809,0.45929654,-0.005017853
2048x2048,Gaussian,pexels-photo-132468.png,27.71017569,0.454093602,0.040136434
2048x2048,Gaussian,pexels-photo-1337825.png,27.61394484,0.544713413,0.120187936
2048x2048,Gaussian,pexels-photo-1329618.png,28.96146195,0.374984618,-0.065374851
2048x2048,Gaussian,pexels-photo-1324803.png,27.56803898,0.516821108,0.06036561
2048x2048,Gaussian,pexels-photo-1336924.png,28.61225895,0.392603186,-0.102332357
2048x2048,Gaussian,pexels-photo-133175.png,27.67648383,0.421210058,-0.24018151
2048x2048,Gaussian,pexels-photo-133190.png,28.33146307,0.392085873,-0.040105267
2048x2048,Gaussian,pexels-photo-1353126.png,29.50415357,0.372908256,0.08565351
2048x2048,Gaussian,pexels-photo-1350197.png,27.53815268,0.433636493,0.028115782
2048x2048,Gaussian,pexels-photo-135018.png,27.3360941,0.46418439,0.071759423
2048x2048,Gaussian,pexels-photo-1366907.png,27.45848209,0.419419914,-0.065719194
2048x2048,Gaussian,pexels-photo-1366652.png,27.58510852,0.431387015,0.04256852
2048x2048,Gaussian,pexels-photo-1352196.png,29.86695492,0.36566836,0.113274159
2048x2048,Gaussian,pexels-photo-1366921.png,27.91155554,0.401377144,0.110842071
2048x2048,Gaussian,pexels-photo-1353938.png,28.01068878,0.408287046,0.00271225
2048x2048,Gaussian,pexels-photo-1366909.png,28.43177071,0.386800739,-0.338021699
2048x2048,Gaussian,pexels-photo-1368382.png,29.69390882,0.369100893,-0.031319201
2048x2048,Gaussian,pexels-photo-1367105.png,27.96282179,0.402652999,0.032888006
2048x2048,Gaussian,pexels-photo-1369068.png,27.93128191,0.396728131,0.08468401
2048x2048,Gaussian,pexels-photo-1366913.png,28.43201369,0.381906107,0.053388024
2048x2048,Gaussian,pexels-photo-1369280.png,27.53391349,0.455690303,-0.093014105
2048x2048,Gaussian,pexels-photo-1379636.png,29.35075036,0.357191215,-0.215459662
2048x2048,Gaussian,pexels-photo-1374509.png,27.6921065,0.560768061,0.09542188
2048x2048,Gaussian,pexels-photo-1381679.png,27.50835805,0.62946746,0.0362603
2048x2048,Gaussian,pexels-photo-1367179.png,27.57033475,0.4217603,-0.076546784
2048x2048,Gaussian,pexels-photo-1382393.png,27.82490074,0.422726759,-0.078085126
2048x2048,Gaussian,pexels-photo-1382394.png,28.67620072,0.347256729,0.05995934
2048x2048,Gaussian,pexels-photo-1379640.png,29.22617967,0.360876117,-0.068114266
2048x2048,Gaussian,pexels-photo-1385474.png,28.50906105,0.381853695,0.065053926
2048x2048,Gaussian,pexels-photo-1386604.png,27.57606044,0.497397875,0.179577609
2048x2048,Gaussian,pexels-photo-1386608.png,27.63125651,0.535748125,0.107728177
2048x2048,Gaussian,pexels-photo-1382730.png,29.3434988,0.371355863,0.022680703
2048x2048,Gaussian,pexels-photo-1387037.png,27.46364517,0.406207048,0.128024049
2048x2048,Gaussian,pexels-photo-139259.png,27.54788834,0.491730538,-0.00684834
2048x2048,Gaussian,pexels-photo-1391498.png,27.49064721,0.41093066,0.05312389
2048x2048,Gaussian,pexels-photo-1391499.png,29.23859201,0.380477745,-0.047657549
2048x2048,Gaussian,pexels-photo-139321.png,27.65169711,0.441435087,0.061790058
2048x2048,Gaussian,pexels-photo-1382732.png,27.76316687,0.416641859,-0.172598584
2048x2048,Gaussian,pexels-photo-1404918.png,27.4627818,0.463273863,-0.130173567
2048x2048,Gaussian,pexels-photo-1408199.png,27.54602846,0.453650944,-0.061097512
2048x2048,Gaussian,pexels-photo-1413100.png,27.46984756,0.410155489,0.062075267
2048x2048,Gaussian,pexels-photo-1408221.png,28.17998845,0.38567411,-0.054915432
2048x2048,Gaussian,pexels-photo-1406866.png,28.39791259,0.387210311,0.147297313
2048x2048,Gaussian,pexels-photo-1416900.png,27.48122697,0.446919012,-0.000491279
2048x2048,Gaussian,pexels-photo-1415131.png,27.54559835,0.576846352,-0.041861736
2048x2048,Gaussian,pexels-photo-1416736.png,28.8954238,0.336289559,0.13179987
2048x2048,Gaussian,pexels-photo-1414535.png,27.6285129,0.515636247,0.124348668
2048x2048,Gaussian,pexels-photo-1420440.png,27.96869033,0.396248489,-0.04843606
2048x2048,Gaussian,pexels-photo-1423601.png,27.90969354,0.562610303,0.114678018
2048x2048,Gaussian,pexels-photo-1431465.png,27.32709859,0.435995497,-0.117062415
2048x2048,Gaussian,pexels-photo-1424239.png,27.45011446,0.441351811,-0.110952947
2048x2048,Gaussian,pexels-photo-1426827.png,27.50281658,0.460700023,-0.035370373
2048x2048,Gaussian,pexels-photo-1431822.png,27.32714339,0.441345165,0.087586765
2048x2048,Gaussian,pexels-photo-1435752.png,29.62598659,0.367052022,0.108319304
2048x2048,Gaussian,pexels-photo-1430677.png,27.43688263,0.455644909,-0.013944704
2048x2048,Gaussian,pexels-photo-1426718.png,27.41832917,0.438716249,0.003917298
2048x2048,Gaussian,pexels-photo-1438404.png,27.48355312,0.408868049,-0.128838821
2048x2048,Gaussian,pexels-photo-1435735.png,27.52657923,0.414926501,0.038778493
2048x2048,Gaussian,pexels-photo-1444619.png,29.09095914,0.375036644,0.02259172
2048x2048,Gaussian,pexels-photo-1438761.png,27.95440393,0.419211136,-0.257301003
2048x2048,Gaussian,pexels-photo-1444620.png,27.64070363,0.452581494,-0.145743675
2048x2048,Gaussian,pexels-photo-1450361.png,27.52118305,0.462695986,-0.190075924
2048x2048,Gaussian,pexels-photo-14401.png,27.51372392,0.400676148,-0.024381543
2048x2048,Gaussian,pexels-photo-1449767.png,27.47810385,0.419277087,-0.000149645
2048x2048,Gaussian,pexels-photo-1460658.png,27.54685417,0.482355881,-0.028977508
2048x2048,Gaussian,pexels-photo-1450078.png,27.44968705,0.477999153,-0.060993694
2048x2048,Gaussian,pexels-photo-14543321.png,28.36453521,0.393215551,-0.091917658
2048x2048,Gaussian,pexels-photo-1445416.png,30.4355183,0.367335928,-0.061327988
2048x2048,Gaussian,pexels-photo-1452701.png,27.2228847,0.446001689,0.001724327
2048x2048,Gaussian,pexels-photo-1466335.png,27.40771664,0.442576177,-0.080511103
2048x2048,Gaussian,pexels-photo-1477166.png,27.3725941,0.483569191,-0.049078383
2048x2048,Gaussian,pexels-photo-1485894.png,27.65341124,0.509131868,-0.000262186
2048x2048,Gaussian,pexels-photo-1470171.png,27.51292487,0.468124131,-0.01790602
2048x2048,Gaussian,pexels-photo-1468379.png,27.45095917,0.481449403,0.037130551
2048x2048,Gaussian,pexels-photo-1468191.png,29.71991649,0.357598457,-0.066635465
2048x2048,Gaussian,pexels-photo-147640.png,27.64701878,0.417884862,-0.085901081
2048x2048,Gaussian,pexels-photo-1494067.png,27.65716423,0.486697459,0.068826679
2048x2048,Gaussian,pexels-photo-1480807.png,28.09767153,0.401094131,-0.114809979
2048x2048,Gaussian,pexels-photo-1496372.png,28.79707438,0.339916223,0.091225375
2048x2048,Gaussian,pexels-photo-1500523.png,27.59263927,0.427968081,0.012850132
2048x2048,Gaussian,pexels-photo-1529881.png,27.71214237,0.549326674,-0.057030882
2048x2048,Gaussian,pexels-photo-1526720.png,27.40352214,0.5276846,0.051001532
2048x2048,Gaussian,pexels-photo-1533720.png,27.67328142,0.586250073,-0.27953202
2048x2048,Gaussian,pexels-photo-1534057.png,27.5856519,0.412859156,-0.081316144
2048x2048,Gaussian,pexels-photo-1535244.png,27.4402046,0.411223406,0.02809545
2048x2048,Gaussian,pexels-photo-1545582.png,27.41268181,0.465739973,-0.124122718
2048x2048,Gaussian,pexels-photo-1544376.png,27.46391706,0.525848881,0.18158797
